scholarly_search_id,person_id,name_en,name_zh,search_type,url,purpose
SS0377,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Frances%20Blaisdell%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0378,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,worldcat_books,https://search.worldcat.org/search?q=%22Frances%20Blaisdell%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0379,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Frances%20Blaisdell%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0380,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Frances%20Blaisdell%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0381,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Frances%20Blaisdell%22%20flute,Search JSTOR for journals and book chapters.
SS0382,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Frances%20Blaisdell%22%20flute,Search Project MUSE for humanities scholarship.
SS0383,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,proquest,https://www.proquest.com/search?query=%22Frances%20Blaisdell%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0384,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0385,FM035,Frances Blaisdell,弗朗西絲・布萊斯德爾,nfa_site,https://www.google.com/search?q=%22Frances%20Blaisdell%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0386,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,google_scholar,https://scholar.google.com/scholar?q=%22Doriot%20Anthony%20Dwyer%22%20flute,"Search Google Scholar for papers, citations and books."
SS0387,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,crossref,https://search.crossref.org/?q=%22Doriot%20Anthony%20Dwyer%22%20flute,Search Crossref for DOI-bearing publications.
SS0388,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Doriot%20Anthony%20Dwyer%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0389,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,worldcat_books,https://search.worldcat.org/search?q=%22Doriot%20Anthony%20Dwyer%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0390,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Doriot%20Anthony%20Dwyer%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0391,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Doriot%20Anthony%20Dwyer%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0392,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Doriot%20Anthony%20Dwyer%22%20flute,Search JSTOR for journals and book chapters.
SS0393,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Doriot%20Anthony%20Dwyer%22%20flute,Search Project MUSE for humanities scholarship.
SS0394,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,proquest,https://www.proquest.com/search?query=%22Doriot%20Anthony%20Dwyer%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0395,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0396,FM036,Doriot Anthony Dwyer,多里奧特・安東尼・德懷爾,nfa_site,https://www.google.com/search?q=%22Doriot%20Anthony%20Dwyer%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0397,FM037,Lois Schaefer,露易絲・謝弗,google_scholar,https://scholar.google.com/scholar?q=%22Lois%20Schaefer%22%20flute,"Search Google Scholar for papers, citations and books."
SS0398,FM037,Lois Schaefer,露易絲・謝弗,crossref,https://search.crossref.org/?q=%22Lois%20Schaefer%22%20flute,Search Crossref for DOI-bearing publications.
SS0399,FM037,Lois Schaefer,露易絲・謝弗,semantic_scholar,https://www.semanticscholar.org/search?q=%22Lois%20Schaefer%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0400,FM037,Lois Schaefer,露易絲・謝弗,worldcat_books,https://search.worldcat.org/search?q=%22Lois%20Schaefer%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0401,FM037,Lois Schaefer,露易絲・謝弗,worldcat_dissertations,https://search.worldcat.org/search?q=%22Lois%20Schaefer%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0402,FM037,Lois Schaefer,露易絲・謝弗,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Lois%20Schaefer%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0403,FM037,Lois Schaefer,露易絲・謝弗,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Lois%20Schaefer%22%20flute,Search JSTOR for journals and book chapters.
SS0404,FM037,Lois Schaefer,露易絲・謝弗,project_muse,https://muse.jhu.edu/search?action=search&query=%22Lois%20Schaefer%22%20flute,Search Project MUSE for humanities scholarship.
SS0405,FM037,Lois Schaefer,露易絲・謝弗,proquest,https://www.proquest.com/search?query=%22Lois%20Schaefer%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0406,FM037,Lois Schaefer,露易絲・謝弗,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0407,FM037,Lois Schaefer,露易絲・謝弗,nfa_site,https://www.google.com/search?q=%22Lois%20Schaefer%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0408,FM038,Bernard Goldberg,伯納德・戈德堡,google_scholar,https://scholar.google.com/scholar?q=%22Bernard%20Goldberg%22%20flute,"Search Google Scholar for papers, citations and books."
SS0409,FM038,Bernard Goldberg,伯納德・戈德堡,crossref,https://search.crossref.org/?q=%22Bernard%20Goldberg%22%20flute,Search Crossref for DOI-bearing publications.
SS0410,FM038,Bernard Goldberg,伯納德・戈德堡,semantic_scholar,https://www.semanticscholar.org/search?q=%22Bernard%20Goldberg%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0411,FM038,Bernard Goldberg,伯納德・戈德堡,worldcat_books,https://search.worldcat.org/search?q=%22Bernard%20Goldberg%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0412,FM038,Bernard Goldberg,伯納德・戈德堡,worldcat_dissertations,https://search.worldcat.org/search?q=%22Bernard%20Goldberg%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0413,FM038,Bernard Goldberg,伯納德・戈德堡,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Bernard%20Goldberg%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0414,FM038,Bernard Goldberg,伯納德・戈德堡,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Bernard%20Goldberg%22%20flute,Search JSTOR for journals and book chapters.
SS0415,FM038,Bernard Goldberg,伯納德・戈德堡,project_muse,https://muse.jhu.edu/search?action=search&query=%22Bernard%20Goldberg%22%20flute,Search Project MUSE for humanities scholarship.
SS0416,FM038,Bernard Goldberg,伯納德・戈德堡,proquest,https://www.proquest.com/search?query=%22Bernard%20Goldberg%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0417,FM038,Bernard Goldberg,伯納德・戈德堡,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0418,FM038,Bernard Goldberg,伯納德・戈德堡,nfa_site,https://www.google.com/search?q=%22Bernard%20Goldberg%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0419,FM039,John Krell,約翰・克雷爾,google_scholar,https://scholar.google.com/scholar?q=%22John%20Krell%22%20flute,"Search Google Scholar for papers, citations and books."
SS0420,FM039,John Krell,約翰・克雷爾,crossref,https://search.crossref.org/?q=%22John%20Krell%22%20flute,Search Crossref for DOI-bearing publications.
SS0421,FM039,John Krell,約翰・克雷爾,semantic_scholar,https://www.semanticscholar.org/search?q=%22John%20Krell%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0422,FM039,John Krell,約翰・克雷爾,worldcat_books,https://search.worldcat.org/search?q=%22John%20Krell%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0423,FM039,John Krell,約翰・克雷爾,worldcat_dissertations,https://search.worldcat.org/search?q=%22John%20Krell%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0424,FM039,John Krell,約翰・克雷爾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22John%20Krell%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0425,FM039,John Krell,約翰・克雷爾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22John%20Krell%22%20flute,Search JSTOR for journals and book chapters.
SS0426,FM039,John Krell,約翰・克雷爾,project_muse,https://muse.jhu.edu/search?action=search&query=%22John%20Krell%22%20flute,Search Project MUSE for humanities scholarship.
SS0427,FM039,John Krell,約翰・克雷爾,proquest,https://www.proquest.com/search?query=%22John%20Krell%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0428,FM039,John Krell,約翰・克雷爾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0429,FM039,John Krell,約翰・克雷爾,nfa_site,https://www.google.com/search?q=%22John%20Krell%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0430,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,google_scholar,https://scholar.google.com/scholar?q=%22Walfrid%20Kujala%22%20flute,"Search Google Scholar for papers, citations and books."
SS0431,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,crossref,https://search.crossref.org/?q=%22Walfrid%20Kujala%22%20flute,Search Crossref for DOI-bearing publications.
SS0432,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,semantic_scholar,https://www.semanticscholar.org/search?q=%22Walfrid%20Kujala%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0433,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,worldcat_books,https://search.worldcat.org/search?q=%22Walfrid%20Kujala%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0434,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,worldcat_dissertations,https://search.worldcat.org/search?q=%22Walfrid%20Kujala%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0435,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Walfrid%20Kujala%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0436,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Walfrid%20Kujala%22%20flute,Search JSTOR for journals and book chapters.
SS0437,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,project_muse,https://muse.jhu.edu/search?action=search&query=%22Walfrid%20Kujala%22%20flute,Search Project MUSE for humanities scholarship.
SS0438,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,proquest,https://www.proquest.com/search?query=%22Walfrid%20Kujala%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0439,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0440,FM040,Walfrid Kujala,瓦爾弗里德・庫亞拉,nfa_site,https://www.google.com/search?q=%22Walfrid%20Kujala%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0441,FM041,Donald Peck,唐納德・佩克,google_scholar,https://scholar.google.com/scholar?q=%22Donald%20Peck%22%20flute,"Search Google Scholar for papers, citations and books."
SS0442,FM041,Donald Peck,唐納德・佩克,crossref,https://search.crossref.org/?q=%22Donald%20Peck%22%20flute,Search Crossref for DOI-bearing publications.
SS0443,FM041,Donald Peck,唐納德・佩克,semantic_scholar,https://www.semanticscholar.org/search?q=%22Donald%20Peck%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0444,FM041,Donald Peck,唐納德・佩克,worldcat_books,https://search.worldcat.org/search?q=%22Donald%20Peck%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0445,FM041,Donald Peck,唐納德・佩克,worldcat_dissertations,https://search.worldcat.org/search?q=%22Donald%20Peck%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0446,FM041,Donald Peck,唐納德・佩克,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Donald%20Peck%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0447,FM041,Donald Peck,唐納德・佩克,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Donald%20Peck%22%20flute,Search JSTOR for journals and book chapters.
SS0448,FM041,Donald Peck,唐納德・佩克,project_muse,https://muse.jhu.edu/search?action=search&query=%22Donald%20Peck%22%20flute,Search Project MUSE for humanities scholarship.
SS0449,FM041,Donald Peck,唐納德・佩克,proquest,https://www.proquest.com/search?query=%22Donald%20Peck%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0450,FM041,Donald Peck,唐納德・佩克,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0451,FM041,Donald Peck,唐納德・佩克,nfa_site,https://www.google.com/search?q=%22Donald%20Peck%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0452,FM042,Jeanne Baxtresser,珍妮・巴克斯特雷瑟,google_scholar,https://scholar.google.com/scholar?q=%22Jeanne%20Baxtresser%22%20flute,"Search Google Scholar for papers, citations and books."
SS0453,FM042,Jeanne Baxtresser,珍妮・巴克斯特雷瑟,crossref,https://search.crossref.org/?q=%22Jeanne%20Baxtresser%22%20flute,Search Crossref for DOI-bearing publications.
SS0454,FM042,Jeanne Baxtresser,珍妮・巴克斯特雷瑟,semantic_scholar,https://www.semanticscholar.org/search?q=%22Jeanne%20Baxtresser%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0455,FM042,Jeanne Baxtresser,珍妮・巴克斯特雷瑟,worldcat_books,https://search.worldcat.org/search?q=%22Jeanne%20Baxtresser%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0456,FM042,Jeanne Baxtresser,珍妮・巴克斯特雷瑟,worldcat_dissertations,https://search.worldcat.org/search?q=%22Jeanne%20Baxtresser%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0457,FM042,Jeanne Baxtresser,珍妮・巴克斯特雷瑟,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Jeanne%20Baxtresser%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
